_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
696e85197c417649c9c8c178,Male,47,1,30,1,1-2 Year,No,24108,152,119,0
696e85197c417649c9c89218,Male,28,1,15,1,< 1 Year,No,45183,152,67,0
696e85197c417649c9c8c3bb,Male,56,1,28,1,1-2 Year,No,32070,122,49,0
696e85197c417649c9c8ddc9,Male,22,1,36,0,< 1 Year,Yes,40381,160,11,0
696e85197c417649c9c8bce8,Female,26,1,15,0,< 1 Year,No,2630,152,247,0
696e85197c417649c9c8f09f,Female,65,1,28,0,> 2 Years,Yes,85608,122,144,0
696e85197c417649c9c8ee99,Male,73,1,28,0,1-2 Year,Yes,27895,25,257,0
696e85197c417649c9c88525,Male,46,1,33,1,1-2 Year,No,30481,26,92,0
696e85197c417649c9c8edf3,Female,53,1,37,0,1-2 Year,Yes,30401,163,117,0
696e85197c417649c9c8962b,Female,44,1,34,0,1-2 Year,Yes,2630,152,243,0
696e85197c417649c9c892a3,Female,20,1,15,1,< 1 Year,Yes,30120,160,32,0
696e85197c417649c9c89b38,Male,22,1,24,0,< 1 Year,No,23934,152,241,0
696e85197c417649c9c8e06f,Female,59,1,28,0,1-2 Year,Yes,2630,26,131,0
696e85197c417649c9c861d6,Female,26,1,9,1,< 1 Year,No,37801,152,121,0
696e85197c417649c9c8e7e3,Male,38,1,28,0,1-2 Year,Yes,44523,122,115,0
696e85197c417649c9c882da,Female,44,1,10,1,1-2 Year,No,25470,152,109,0
696e85197c417649c9c8f479,Male,23,1,15,0,< 1 Year,Yes,44077,152,37,0
696e85197c417649c9c8f2fa,Male,23,1,2,0,< 1 Year,No,26251,152,27,0
696e85197c417649c9c8c971,Male,28,1,40,1,< 1 Year,No,2630,152,85,0
696e85197c417649c9c87f4e,Female,69,1,15,0,1-2 Year,Yes,53722,14,268,0
696e85197c417649c9c8948f,Male,46,1,28,1,1-2 Year,No,2630,26,223,0
696e85197c417649c9c8db5b,Female,54,1,28,0,1-2 Year,Yes,31695,26,37,0
696e85197c417649c9c8bc37,Male,48,1,38,0,1-2 Year,Yes,55172,124,33,1
696e85197c417649c9c88a03,Female,22,1,8,1,< 1 Year,No,57066,152,94,0
696e85197c417649c9c8cb4a,Male,43,1,15,1,1-2 Year,No,42721,124,50,0
696e85197c417649c9c8be82,Female,48,1,8,1,1-2 Year,No,61305,124,124,0
696e85197c417649c9c89489,Male,46,1,46,0,1-2 Year,Yes,43123,26,206,0
696e85197c417649c9c8aa86,Male,21,1,8,1,< 1 Year,No,36622,160,63,0
696e85197c417649c9c89ecf,Female,47,1,28,0,1-2 Year,Yes,44550,26,138,0
696e85197c417649c9c88ee0,Female,24,1,47,0,< 1 Year,Yes,29091,152,16,0
696e85197c417649c9c8b337,Male,47,1,28,0,1-2 Year,No,43303,124,262,0
696e85197c417649c9c8e30f,Male,46,1,28,1,1-2 Year,No,35591,124,95,0
696e85197c417649c9c87e0f,Female,53,1,8,0,> 2 Years,Yes,38338,154,48,0
696e85197c417649c9c8a677,Male,59,1,30,0,1-2 Year,Yes,27319,152,70,0
696e85197c417649c9c8aa1f,Male,29,1,25,1,< 1 Year,No,22068,152,173,0
696e85197c417649c9c8812e,Female,26,1,37,0,1-2 Year,Yes,2630,156,285,1
696e85197c417649c9c8e4ef,Male,57,1,28,0,1-2 Year,Yes,35834,4,115,0
696e85197c417649c9c8ffed,Male,62,1,28,0,> 2 Years,Yes,61863,122,58,1
696e85197c417649c9c87765,Male,43,1,33,1,1-2 Year,No,29519,124,98,0
696e85197c417649c9c8bb22,Female,25,1,25,1,< 1 Year,No,28689,152,235,0
696e85197c417649c9c89b4b,Female,43,1,24,0,1-2 Year,Yes,20661,26,228,0
696e85197c417649c9c87477,Female,21,1,14,1,< 1 Year,No,34339,152,194,0
696e85197c417649c9c86cd8,Female,21,1,8,1,< 1 Year,No,37180,160,13,0
696e85197c417649c9c8f7b3,Female,69,1,8,1,1-2 Year,No,40496,124,31,0
696e85197c417649c9c8b490,Female,27,1,46,1,< 1 Year,No,23623,152,169,0
696e85197c417649c9c8c21b,Male,26,1,8,1,< 1 Year,No,48845,152,101,0
696e85197c417649c9c8e182,Female,41,1,28,0,1-2 Year,Yes,53264,124,249,1
696e85197c417649c9c89346,Male,53,1,1,0,1-2 Year,No,2630,26,19,0
696e85197c417649c9c878fb,Female,41,1,28,0,1-2 Year,Yes,23427,26,217,0
696e85197c417649c9c8eb4b,Male,21,1,25,1,< 1 Year,No,32809,160,102,0
696e85197c417649c9c85f32,Female,38,1,28,0,1-2 Year,Yes,34471,124,234,1
696e85197c417649c9c895bf,Male,35,1,28,1,1-2 Year,No,40316,26,132,0
696e85197c417649c9c8a5ce,Male,28,1,47,0,< 1 Year,Yes,32442,156,299,1
696e85197c417649c9c8c4e7,Male,56,1,28,0,1-2 Year,Yes,24754,26,132,1
696e85197c417649c9c85f77,Female,21,1,46,0,< 1 Year,Yes,33245,152,259,0
696e85197c417649c9c8af13,Male,23,1,34,0,< 1 Year,Yes,35978,152,54,0
696e85197c417649c9c8ef0e,Female,38,1,28,0,1-2 Year,Yes,32183,155,282,1
696e85197c417649c9c8c9ed,Male,50,1,21,0,1-2 Year,Yes,2630,26,134,0
696e85197c417649c9c8fa46,Male,27,1,50,1,< 1 Year,No,33458,152,108,0
696e85197c417649c9c87089,Female,39,1,28,0,1-2 Year,Yes,33817,26,232,1
696e85197c417649c9c875b5,Male,49,1,48,0,1-2 Year,No,2630,26,274,0
696e85197c417649c9c8727a,Male,45,1,28,0,1-2 Year,Yes,29037,26,267,1
696e85197c417649c9c87f12,Female,49,1,28,0,1-2 Year,No,43294,26,254,0
696e85197c417649c9c88f04,Female,62,1,28,1,1-2 Year,No,38825,122,81,0
696e85197c417649c9c8930b,Male,51,1,28,0,1-2 Year,No,2630,26,145,0
696e85197c417649c9c8f974,Male,58,1,28,1,1-2 Year,No,38649,26,146,0
696e85197c417649c9c87c62,Female,42,1,11,1,1-2 Year,No,32633,124,226,1
696e85197c417649c9c8e846,Female,66,1,28,0,1-2 Year,Yes,33556,26,172,0
696e85197c417649c9c86942,Female,25,1,12,1,< 1 Year,No,26004,152,24,0
696e85197c417649c9c898b5,Female,32,1,28,1,1-2 Year,No,41942,26,87,0
696e85197c417649c9c8db5c,Male,41,1,28,0,1-2 Year,Yes,29636,151,70,0
696e85197c417649c9c8d2cc,Female,22,1,10,1,< 1 Year,No,27386,152,271,0
696e85197c417649c9c8a2c7,Male,47,1,28,0,1-2 Year,Yes,43047,124,227,0
696e85197c417649c9c87a23,Female,70,1,15,0,1-2 Year,Yes,21977,160,95,0
696e85197c417649c9c89dbb,Male,67,1,9,0,> 2 Years,Yes,25826,157,138,0
696e85197c417649c9c8ba6a,Female,20,1,5,0,< 1 Year,Yes,26101,160,220,0
696e85197c417649c9c8fd2c,Male,62,1,28,0,1-2 Year,Yes,2630,26,74,0
696e85197c417649c9c8661b,Female,29,1,27,0,< 1 Year,Yes,2630,152,275,0
696e85197c417649c9c872a8,Female,21,1,40,0,< 1 Year,Yes,2630,152,185,0
696e85197c417649c9c86d8e,Male,50,1,16,0,1-2 Year,Yes,32858,163,169,0
696e85197c417649c9c88938,Female,37,1,28,0,1-2 Year,Yes,38353,26,109,0
696e85197c417649c9c8ca9b,Female,36,1,33,1,1-2 Year,No,31089,152,88,0
696e85197c417649c9c8ac7a,Female,72,1,28,1,1-2 Year,No,48237,26,17,0
696e85197c417649c9c89796,Male,54,1,22,0,1-2 Year,No,30698,124,118,0
696e85197c417649c9c8f637,Male,62,1,28,0,1-2 Year,Yes,50824,125,138,0
696e85197c417649c9c88209,Female,65,1,41,1,1-2 Year,No,42913,124,116,0
696e85197c417649c9c8c853,Male,26,1,30,1,< 1 Year,No,46474,152,247,0
696e85197c417649c9c8827c,Female,23,1,41,1,< 1 Year,No,55240,152,95,0
696e85197c417649c9c8826a,Female,23,1,46,1,< 1 Year,No,32966,152,280,0
696e85197c417649c9c8ff47,Female,43,1,46,1,1-2 Year,No,2630,152,33,0
696e85197c417649c9c86e16,Female,32,1,28,1,< 1 Year,No,41943,152,18,0
696e85197c417649c9c8bcef,Female,43,1,39,0,1-2 Year,Yes,35378,124,270,0
696e85197c417649c9c8e4dd,Male,44,1,8,0,1-2 Year,No,33744,124,81,0
696e85197c417649c9c8e60a,Female,44,1,8,0,1-2 Year,No,33833,152,286,0
696e85197c417649c9c8819f,Male,55,1,28,1,1-2 Year,No,58595,147,187,0
696e85197c417649c9c8aec5,Male,42,1,3,0,1-2 Year,Yes,23300,124,296,0
696e85197c417649c9c86a64,Female,28,1,41,1,< 1 Year,No,31625,152,10,0
696e85197c417649c9c8c7dd,Female,23,1,47,0,< 1 Year,Yes,45759,26,145,0
696e85197c417649c9c8b743,Male,75,1,12,0,1-2 Year,Yes,25861,122,167,0
696e85197c417649c9c8f585,Female,21,1,28,0,< 1 Year,Yes,41450,160,258,0
696e85197c417649c9c900f5,Female,24,1,8,1,< 1 Year,No,55655,152,125,0
696e85197c417649c9c87e75,Female,20,1,47,0,< 1 Year,Yes,27270,160,198,0
696e85197c417649c9c8fc51,Male,34,1,28,1,1-2 Year,No,2630,23,25,0
696e85197c417649c9c8a6f5,Male,56,1,31,0,1-2 Year,Yes,2630,120,246,0
696e85197c417649c9c8a207,Female,25,1,36,1,< 1 Year,No,29630,152,31,0
696e85197c417649c9c8ad0f,Male,21,1,36,0,< 1 Year,Yes,27885,160,190,0
696e85197c417649c9c8c407,Female,21,1,30,1,< 1 Year,No,25453,152,146,0
696e85197c417649c9c8b7ff,Male,25,1,28,1,< 1 Year,No,41593,152,246,0
696e85197c417649c9c86e77,Male,21,1,3,1,< 1 Year,No,2630,160,269,0
696e85197c417649c9c8a2a5,Female,40,1,36,0,1-2 Year,Yes,2630,156,12,0
696e85197c417649c9c8e926,Female,28,1,8,1,< 1 Year,No,30233,152,105,0
696e85197c417649c9c8cf98,Female,20,1,15,0,< 1 Year,Yes,31440,160,72,0
696e85197c417649c9c88066,Male,53,1,28,0,1-2 Year,Yes,57908,26,276,1
696e85197c417649c9c8aac8,Female,47,1,47,0,1-2 Year,Yes,34981,26,126,0
696e85197c417649c9c901ad,Male,24,1,47,1,< 1 Year,No,33281,152,64,0
696e85197c417649c9c8c34d,Female,25,1,18,1,< 1 Year,No,32048,152,227,0
696e85197c417649c9c8e0c8,Female,24,1,8,1,< 1 Year,No,34704,152,260,0
696e85197c417649c9c8d562,Female,31,1,30,1,< 1 Year,No,35284,152,279,0
696e85197c417649c9c8f92e,Male,43,1,46,0,1-2 Year,Yes,2630,156,178,0
696e85197c417649c9c8ac25,Male,59,1,28,0,1-2 Year,Yes,37748,163,110,0
696e85197c417649c9c8fced,Male,43,1,28,1,1-2 Year,No,45298,26,169,0
696e85197c417649c9c89d0e,Male,31,1,15,0,< 1 Year,Yes,2630,152,107,0
696e85197c417649c9c8a540,Male,21,1,33,0,< 1 Year,Yes,2630,152,211,1
696e85197c417649c9c897e8,Male,63,1,46,1,1-2 Year,No,27226,26,225,0
696e85197c417649c9c8a441,Male,60,1,25,1,1-2 Year,Yes,2630,26,64,0
696e85197c417649c9c8830a,Female,24,1,21,1,< 1 Year,No,22761,152,95,0
696e85197c417649c9c8cc6a,Male,22,1,15,1,< 1 Year,No,31683,152,226,0
696e85197c417649c9c892f8,Male,25,1,16,0,< 1 Year,Yes,32683,152,64,0
696e85197c417649c9c90010,Male,52,1,28,0,1-2 Year,Yes,2630,26,254,1
696e85197c417649c9c8ce33,Female,24,1,8,0,< 1 Year,Yes,39775,152,128,0
696e85197c417649c9c86845,Male,42,1,28,0,< 1 Year,No,2630,1,107,0
696e85197c417649c9c89a73,Male,21,1,8,0,1-2 Year,Yes,56288,124,209,0
696e85197c417649c9c89a4c,Male,24,1,30,1,< 1 Year,No,27797,152,74,0
696e85197c417649c9c8e30a,Male,34,1,15,0,1-2 Year,Yes,28959,124,267,0
696e85197c417649c9c89612,Female,21,1,30,1,< 1 Year,No,31078,152,224,0
696e85197c417649c9c873db,Male,26,1,45,1,< 1 Year,No,29989,152,152,0
696e85197c417649c9c8c74a,Female,66,1,28,1,1-2 Year,No,24300,124,53,0
696e85197c417649c9c8936e,Female,29,1,28,1,< 1 Year,No,35359,152,290,0
696e85197c417649c9c90067,Female,28,1,39,1,< 1 Year,No,2630,152,126,0
696e85197c417649c9c8b964,Female,49,1,28,0,> 2 Years,Yes,47386,26,240,1
696e85197c417649c9c880dd,Female,37,1,15,1,1-2 Year,No,31785,152,80,0
696e85197c417649c9c893db,Female,41,1,28,0,1-2 Year,No,31266,26,218,0
696e85197c417649c9c8979d,Male,23,1,34,0,< 1 Year,Yes,29285,152,90,0
696e85197c417649c9c8e51e,Male,24,1,6,0,< 1 Year,Yes,48982,151,106,1
696e85197c417649c9c8c686,Male,26,1,10,1,< 1 Year,No,24358,152,44,0
696e85197c417649c9c88ae1,Female,39,1,28,1,1-2 Year,No,49875,124,112,0
696e85197c417649c9c8789a,Male,32,1,18,0,< 1 Year,Yes,58556,152,104,1
696e85197c417649c9c8eb6d,Female,21,1,41,0,< 1 Year,Yes,44896,152,42,0
696e85197c417649c9c8639c,Male,50,1,46,0,1-2 Year,Yes,28375,124,175,0
696e85197c417649c9c8d0f9,Female,58,1,2,1,1-2 Year,No,26927,152,283,0
696e85197c417649c9c89b3e,Female,60,1,28,0,1-2 Year,Yes,37943,26,100,0
696e85197c417649c9c8d825,Male,66,1,28,1,1-2 Year,No,42066,25,192,0
696e85197c417649c9c89188,Male,53,1,28,0,1-2 Year,Yes,50209,26,226,0
696e85197c417649c9c8b530,Male,25,1,47,0,< 1 Year,Yes,38751,151,84,0
696e85197c417649c9c87347,Female,35,1,28,0,1-2 Year,Yes,40846,124,118,0
696e85197c417649c9c8fb4f,Male,22,1,11,0,< 1 Year,Yes,2630,152,110,0
696e85197c417649c9c8e416,Female,54,1,9,0,1-2 Year,Yes,31156,26,146,0
696e85197c417649c9c87213,Male,23,1,30,1,< 1 Year,No,26901,152,46,0
696e85197c417649c9c8bc55,Female,36,1,18,1,1-2 Year,No,29986,152,22,0
696e85197c417649c9c8c4d4,Male,24,1,8,1,< 1 Year,No,34027,152,125,0
696e85197c417649c9c8a1fe,Female,23,1,29,1,< 1 Year,No,2630,152,52,0
696e85197c417649c9c8c4e2,Male,34,1,15,0,1-2 Year,Yes,33758,151,137,0
696e85197c417649c9c8bc07,Female,27,1,41,0,< 1 Year,Yes,36087,152,249,1
696e85197c417649c9c8f0fb,Female,36,1,33,0,1-2 Year,Yes,29357,124,174,0
696e85197c417649c9c8b652,Male,48,1,28,0,1-2 Year,Yes,34677,124,270,0
696e85197c417649c9c89cf3,Female,24,1,36,1,< 1 Year,No,36306,152,36,0
696e85197c417649c9c8c5a2,Female,60,1,47,0,> 2 Years,Yes,2630,156,236,0
696e85197c417649c9c8e0ab,Female,25,1,25,1,< 1 Year,No,33624,152,172,0
696e85197c417649c9c89a24,Male,64,1,41,1,1-2 Year,No,71577,26,93,0
696e85197c417649c9c8dbf9,Male,33,1,21,0,< 1 Year,No,2630,1,96,1
696e85197c417649c9c8d7a5,Female,38,1,36,0,1-2 Year,No,29306,124,297,0
696e85197c417649c9c8ba2b,Female,36,1,3,0,1-2 Year,Yes,35639,26,173,0
696e85197c417649c9c8a7bd,Male,25,1,21,1,< 1 Year,No,21364,152,259,0
696e85197c417649c9c88029,Male,47,1,8,1,1-2 Year,No,57779,124,93,0
696e85197c417649c9c8d4bc,Male,24,1,11,0,< 1 Year,Yes,2630,124,29,0
696e85197c417649c9c87cd9,Male,52,1,28,0,1-2 Year,Yes,40308,26,283,0
696e85197c417649c9c86f2b,Male,47,1,8,0,1-2 Year,Yes,58193,124,203,1
696e85197c417649c9c8c418,Female,73,1,50,0,1-2 Year,Yes,32506,30,99,0
696e85197c417649c9c8c14f,Female,24,1,28,1,< 1 Year,No,39398,152,41,0
696e85197c417649c9c8b2c9,Male,58,1,28,0,1-2 Year,Yes,25647,124,200,1
696e85197c417649c9c86858,Female,23,1,15,1,< 1 Year,No,34092,152,242,0
