_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
696e85197c417649c9c888f9,Female,45,1,29,0,1-2 Year,Yes,28728,26,129,1
696e85197c417649c9c8cfc3,Female,50,1,8,1,1-2 Year,No,41783,26,269,0
696e85197c417649c9c8cb77,Male,51,1,28,0,1-2 Year,Yes,38384,26,140,0
696e85197c417649c9c8674d,Male,39,1,28,0,1-2 Year,Yes,37665,124,197,0
696e85197c417649c9c8a623,Female,41,1,0,0,1-2 Year,Yes,2630,122,194,0
696e85197c417649c9c882c7,Female,53,0,8,0,1-2 Year,Yes,39478,25,234,1
696e85197c417649c9c86213,Female,25,1,34,0,< 1 Year,Yes,2630,152,46,0
696e85197c417649c9c8a8fa,Female,68,1,28,0,> 2 Years,Yes,44556,122,225,0
696e85197c417649c9c8d9dd,Female,31,1,41,0,1-2 Year,Yes,60917,154,127,0
696e85197c417649c9c8ef19,Male,24,1,41,1,< 1 Year,No,40533,152,114,0
696e85197c417649c9c8ae5c,Female,30,1,50,1,< 1 Year,No,30450,152,29,0
696e85197c417649c9c8e970,Male,51,1,12,1,1-2 Year,Yes,44858,124,90,0
696e85197c417649c9c8f72e,Male,41,1,31,1,1-2 Year,No,2630,26,283,0
696e85197c417649c9c8d520,Female,21,1,41,0,< 1 Year,Yes,22516,152,210,0
696e85197c417649c9c8d103,Male,28,1,8,0,< 1 Year,No,28170,152,218,0
696e85197c417649c9c8f0d9,Male,25,1,28,1,< 1 Year,No,33544,152,219,0
696e85197c417649c9c8a9ef,Male,20,1,27,0,< 1 Year,Yes,29437,160,175,0
696e85197c417649c9c8738e,Male,62,1,50,1,1-2 Year,No,22986,124,105,0
696e85197c417649c9c884ad,Female,52,1,28,0,1-2 Year,Yes,42374,26,183,1
696e85197c417649c9c86fa9,Male,41,1,28,1,1-2 Year,No,26094,124,103,0
696e85197c417649c9c873bc,Male,47,1,29,1,1-2 Year,No,2630,124,164,0
696e85197c417649c9c8b302,Male,73,1,15,1,1-2 Year,No,2630,124,186,0
696e85197c417649c9c880b8,Male,25,1,37,0,< 1 Year,Yes,35098,152,203,1
696e85197c417649c9c86e72,Female,24,1,8,1,< 1 Year,No,84142,26,49,0
696e85197c417649c9c87f14,Male,48,1,39,0,1-2 Year,Yes,31569,26,47,0
696e85197c417649c9c8a896,Female,38,1,46,0,1-2 Year,Yes,22692,124,199,0
696e85197c417649c9c88916,Female,74,1,1,1,1-2 Year,No,2630,124,42,0
696e85197c417649c9c8c7ac,Male,34,1,28,0,1-2 Year,Yes,47698,26,133,0
696e85197c417649c9c882f6,Female,42,1,41,0,1-2 Year,Yes,55839,109,45,0
696e85197c417649c9c8a5b4,Male,73,1,28,0,> 2 Years,Yes,38593,52,74,0
696e85197c417649c9c8d205,Male,53,1,28,0,1-2 Year,No,79059,124,227,0
696e85197c417649c9c88572,Female,27,1,29,1,< 1 Year,No,37195,152,285,0
696e85197c417649c9c8d038,Male,53,1,45,0,1-2 Year,Yes,34753,124,225,1
696e85197c417649c9c86d69,Male,29,1,28,0,1-2 Year,Yes,41587,26,160,0
696e85197c417649c9c8de49,Male,21,1,46,1,< 1 Year,Yes,32315,160,143,0
696e85197c417649c9c89eae,Female,45,1,28,0,1-2 Year,Yes,60205,26,171,0
696e85197c417649c9c8cf4b,Female,23,1,14,1,< 1 Year,No,27291,152,297,0
696e85197c417649c9c8d3e8,Male,55,1,41,1,1-2 Year,No,53160,122,21,0
696e85197c417649c9c89ea9,Male,67,1,8,0,1-2 Year,Yes,29205,26,250,0
696e85197c417649c9c8d1d6,Female,75,1,49,0,1-2 Year,Yes,21126,124,39,0
696e85197c417649c9c875aa,Male,69,1,28,0,1-2 Year,Yes,60176,26,207,1
696e85197c417649c9c8d207,Female,74,1,28,0,> 2 Years,Yes,34049,26,28,0
696e85197c417649c9c8e974,Male,28,1,13,1,< 1 Year,No,30431,152,121,0
696e85197c417649c9c8fcea,Male,63,1,21,1,1-2 Year,No,25827,26,243,0
696e85197c417649c9c8cab6,Female,26,1,35,1,< 1 Year,No,28607,152,103,0
696e85197c417649c9c8955f,Male,56,1,28,0,1-2 Year,Yes,62889,26,174,0
696e85197c417649c9c8722a,Female,21,1,32,1,< 1 Year,No,33133,152,144,0
696e85197c417649c9c8a9c9,Female,25,1,35,1,< 1 Year,No,24027,152,222,0
696e85197c417649c9c8d76c,Female,23,1,8,1,< 1 Year,No,25263,152,201,0
696e85197c417649c9c8776b,Female,21,1,25,0,< 1 Year,No,27771,152,91,0
696e85197c417649c9c88a12,Male,21,1,47,0,< 1 Year,Yes,43623,160,293,0
696e85197c417649c9c86c23,Female,34,1,29,1,1-2 Year,No,17151,152,44,0
696e85197c417649c9c8b563,Male,60,1,28,0,1-2 Year,Yes,33212,163,250,0
696e85197c417649c9c8abea,Male,46,1,28,0,1-2 Year,Yes,24021,26,199,1
696e85197c417649c9c8f9de,Female,25,1,28,1,< 1 Year,No,28755,152,236,0
696e85197c417649c9c8a259,Female,29,1,28,1,< 1 Year,No,57063,152,248,0
696e85197c417649c9c876e3,Male,40,1,28,0,1-2 Year,Yes,36031,122,223,0
696e85197c417649c9c8ed82,Male,42,1,48,1,1-2 Year,No,2630,26,139,0
696e85197c417649c9c893e1,Male,31,1,41,1,< 1 Year,No,26840,152,75,0
696e85197c417649c9c8dca0,Male,25,1,28,1,< 1 Year,No,46727,160,135,0
696e85197c417649c9c8b294,Female,33,1,41,1,1-2 Year,No,24872,26,60,0
696e85197c417649c9c89f01,Male,49,1,28,1,1-2 Year,No,35389,3,21,0
696e85197c417649c9c87ea4,Male,56,1,28,0,1-2 Year,Yes,44425,25,231,1
696e85197c417649c9c87fc9,Male,43,1,47,1,1-2 Year,No,32947,113,22,0
696e85197c417649c9c86d53,Female,24,1,2,0,< 1 Year,No,32184,160,75,0
696e85197c417649c9c8d64c,Female,39,1,4,0,1-2 Year,Yes,2630,156,273,0
696e85197c417649c9c8d2a6,Male,58,1,48,0,1-2 Year,Yes,2630,26,167,0
696e85197c417649c9c880ad,Male,29,1,41,1,< 1 Year,No,31917,152,200,0
696e85197c417649c9c8bfb9,Female,26,1,43,1,< 1 Year,No,36581,152,181,0
696e85197c417649c9c85fbe,Male,26,1,10,0,< 1 Year,Yes,24115,152,69,0
696e85197c417649c9c89544,Female,24,1,10,1,< 1 Year,No,27695,152,107,0
696e85197c417649c9c8a6b5,Male,22,1,47,1,< 1 Year,No,40063,152,93,0
696e85197c417649c9c8e9c9,Female,54,1,41,0,1-2 Year,Yes,51682,124,115,0
696e85197c417649c9c8f205,Male,58,1,38,0,1-2 Year,Yes,31025,124,297,0
696e85197c417649c9c8b04a,Male,22,1,30,0,< 1 Year,Yes,26451,152,146,0
696e85197c417649c9c8ee69,Female,27,1,8,1,1-2 Year,No,40341,31,74,0
696e85197c417649c9c8e7f6,Female,64,1,11,1,1-2 Year,No,28946,155,92,0
696e85197c417649c9c8f9c7,Male,59,1,8,0,1-2 Year,Yes,46508,26,144,1
696e85197c417649c9c8956e,Male,32,1,11,1,1-2 Year,No,23858,26,66,0
696e85197c417649c9c8c07d,Female,41,1,21,1,1-2 Year,Yes,25382,124,114,0
696e85197c417649c9c88d57,Female,46,1,28,0,1-2 Year,Yes,52336,26,256,0
696e85197c417649c9c8cc1b,Male,55,1,28,0,1-2 Year,Yes,2630,26,24,0
696e85197c417649c9c8c645,Female,43,1,28,0,1-2 Year,No,33325,109,183,0
696e85197c417649c9c8afa6,Female,38,1,36,1,1-2 Year,No,2630,152,31,0
696e85197c417649c9c8ada4,Female,26,1,49,1,< 1 Year,No,52398,160,183,0
696e85197c417649c9c8f32f,Male,47,1,28,0,1-2 Year,Yes,62829,26,13,0
696e85197c417649c9c8e631,Female,31,1,33,0,< 1 Year,Yes,2630,152,189,0
696e85197c417649c9c8a6fa,Male,23,1,8,1,< 1 Year,No,51698,152,54,0
696e85197c417649c9c8df47,Female,45,1,19,0,1-2 Year,Yes,26134,124,270,0
696e85197c417649c9c8c5eb,Male,70,1,39,1,1-2 Year,No,45384,124,40,0
696e85197c417649c9c8b397,Male,26,1,50,1,< 1 Year,No,40986,152,62,0
696e85197c417649c9c8b3e1,Male,51,1,3,0,1-2 Year,Yes,22437,26,230,1
696e85197c417649c9c8a6e0,Male,31,1,28,1,1-2 Year,No,44829,124,218,0
696e85197c417649c9c8af64,Male,22,1,50,1,< 1 Year,No,33323,152,16,0
696e85197c417649c9c8bb5d,Female,28,1,8,1,< 1 Year,No,34404,152,146,0
696e85197c417649c9c8c2c8,Male,23,1,12,1,< 1 Year,No,18628,151,12,0
696e85197c417649c9c8f892,Male,69,1,28,1,1-2 Year,No,37142,120,123,0
696e85197c417649c9c8fd4d,Male,40,1,50,1,1-2 Year,No,41679,8,49,0
696e85197c417649c9c89a32,Male,43,1,28,0,1-2 Year,Yes,2630,124,199,0
696e85197c417649c9c8df71,Female,56,1,28,0,1-2 Year,Yes,37748,26,212,0
696e85197c417649c9c8b449,Female,24,1,41,1,< 1 Year,No,26114,152,73,0
696e85197c417649c9c8e355,Female,28,1,35,0,1-2 Year,No,2630,156,138,0
696e85197c417649c9c89663,Male,25,1,14,1,< 1 Year,No,21743,152,273,0
696e85197c417649c9c88f34,Male,47,1,28,0,1-2 Year,Yes,52956,124,24,1
696e85197c417649c9c8dff8,Female,21,1,50,1,< 1 Year,No,35606,152,239,0
696e85197c417649c9c8afb7,Female,24,1,6,1,< 1 Year,No,19328,152,103,0
696e85197c417649c9c88dd4,Male,45,1,46,0,1-2 Year,Yes,32293,124,141,0
696e85197c417649c9c8f784,Male,37,1,8,0,1-2 Year,Yes,32049,124,26,1
696e85197c417649c9c89273,Male,24,1,8,1,< 1 Year,No,33962,160,293,0
696e85197c417649c9c880f2,Male,49,1,7,0,1-2 Year,Yes,28972,124,133,0
696e85197c417649c9c87027,Male,47,1,12,0,1-2 Year,Yes,29775,26,26,1
696e85197c417649c9c8995b,Female,61,1,46,0,1-2 Year,Yes,33702,124,83,0
696e85197c417649c9c8bbbe,Female,23,1,30,1,< 1 Year,Yes,27968,151,264,0
696e85197c417649c9c8c94f,Male,37,1,34,1,1-2 Year,Yes,30318,26,53,0
696e85197c417649c9c8e855,Female,21,1,30,0,< 1 Year,Yes,24985,152,31,0
696e85197c417649c9c8fd79,Female,38,1,28,1,1-2 Year,No,28501,29,64,0
696e85197c417649c9c900e0,Female,49,1,43,0,1-2 Year,Yes,26449,30,146,0
696e85197c417649c9c8f66d,Male,27,1,27,1,< 1 Year,No,2630,152,232,0
696e85197c417649c9c8cfab,Female,23,1,15,1,< 1 Year,No,36409,152,35,0
696e85197c417649c9c86cea,Male,22,1,47,1,< 1 Year,No,26122,152,123,0
696e85197c417649c9c870db,Male,36,1,28,0,1-2 Year,Yes,2630,55,294,0
696e85197c417649c9c8bcc0,Female,70,1,28,0,1-2 Year,Yes,55523,26,230,0
696e85197c417649c9c87a4b,Female,61,1,4,1,1-2 Year,Yes,30604,124,149,0
696e85197c417649c9c86faf,Female,37,1,28,0,> 2 Years,Yes,54122,124,138,0
696e85197c417649c9c8c246,Female,26,1,13,0,< 1 Year,Yes,31058,152,122,0
696e85197c417649c9c860e6,Male,24,1,15,1,< 1 Year,No,33613,152,205,0
696e85197c417649c9c88bd2,Female,25,1,16,1,< 1 Year,Yes,30562,152,40,0
696e85197c417649c9c8b1b4,Male,54,1,50,1,1-2 Year,No,40150,26,145,0
696e85197c417649c9c8da3b,Male,45,1,28,1,1-2 Year,No,33734,124,269,0
696e85197c417649c9c8bbde,Male,55,1,28,0,> 2 Years,Yes,35420,26,231,0
696e85197c417649c9c8795d,Male,53,1,46,1,1-2 Year,No,25038,124,92,0
696e85197c417649c9c867cb,Male,21,1,15,0,< 1 Year,No,45797,160,234,0
696e85197c417649c9c8ee10,Male,21,1,3,0,1-2 Year,Yes,31223,156,93,0
696e85197c417649c9c8e96e,Male,22,1,47,1,< 1 Year,No,28065,152,174,0
696e85197c417649c9c8cbb2,Male,46,1,28,0,> 2 Years,Yes,39564,26,163,1
696e85197c417649c9c89e48,Male,33,1,28,1,1-2 Year,Yes,35088,13,29,0
696e85197c417649c9c8b618,Male,37,1,8,0,1-2 Year,Yes,2630,156,97,0
696e85197c417649c9c88264,Male,42,1,39,0,1-2 Year,Yes,2630,124,37,1
696e85197c417649c9c87537,Female,37,1,0,0,1-2 Year,Yes,2630,151,40,0
696e85197c417649c9c8b16e,Female,74,1,28,1,1-2 Year,Yes,36454,124,153,0
696e85197c417649c9c87e04,Male,66,1,18,0,1-2 Year,Yes,2630,26,100,0
696e85197c417649c9c8bc60,Female,55,1,28,0,1-2 Year,Yes,37525,26,214,0
696e85197c417649c9c8f6e3,Female,20,1,33,1,< 1 Year,No,42390,160,248,0
696e85197c417649c9c8704f,Female,22,1,30,1,< 1 Year,No,2630,152,281,0
696e85197c417649c9c8bf8a,Female,59,1,0,0,1-2 Year,Yes,2630,8,81,0
696e85197c417649c9c86878,Male,56,1,3,0,1-2 Year,Yes,2630,124,176,0
696e85197c417649c9c8f30b,Male,59,1,21,0,1-2 Year,Yes,24565,124,96,0
696e85197c417649c9c8ca6d,Female,25,1,15,0,< 1 Year,No,27898,152,168,0
696e85197c417649c9c864cf,Male,67,1,28,0,1-2 Year,No,45029,26,285,0
696e85197c417649c9c8b832,Female,23,1,28,1,< 1 Year,No,56890,152,20,0
696e85197c417649c9c8eff2,Female,30,1,31,1,< 1 Year,No,2630,152,193,0
696e85197c417649c9c8bcc9,Male,54,1,28,0,1-2 Year,Yes,44264,29,48,0
696e85197c417649c9c886f3,Female,60,1,28,1,1-2 Year,No,35919,122,180,0
696e85197c417649c9c8a79f,Male,29,1,41,0,< 1 Year,Yes,27892,152,236,0
696e85197c417649c9c8d85c,Female,24,1,43,1,< 1 Year,No,29597,152,222,0
696e85197c417649c9c865a0,Female,42,1,47,0,1-2 Year,No,35845,152,284,0
696e85197c417649c9c8d050,Female,32,1,28,0,< 1 Year,Yes,2630,124,172,0
696e85197c417649c9c8b456,Female,67,1,8,0,> 2 Years,Yes,30297,26,244,0
696e85197c417649c9c8970a,Male,24,1,36,0,< 1 Year,Yes,43801,152,299,0
696e85197c417649c9c86a8d,Male,41,1,48,0,1-2 Year,No,2630,124,288,1
696e85197c417649c9c89518,Female,33,1,28,1,1-2 Year,No,49119,125,187,0
696e85197c417649c9c8e9a6,Female,22,1,4,1,< 1 Year,No,21935,160,81,0
696e85197c417649c9c8b2e1,Female,29,1,45,1,1-2 Year,Yes,2630,154,205,0
696e85197c417649c9c8d31f,Female,39,1,28,1,1-2 Year,No,27915,26,56,0
696e85197c417649c9c869d4,Female,64,1,28,0,1-2 Year,Yes,52620,122,17,0
696e85197c417649c9c88ead,Female,26,1,36,1,< 1 Year,No,36148,152,32,0
696e85197c417649c9c86206,Male,34,1,41,1,1-2 Year,Yes,36264,26,241,0
696e85197c417649c9c8d066,Female,36,1,9,0,1-2 Year,Yes,38639,31,256,1
696e85197c417649c9c8fb1d,Male,22,1,15,0,< 1 Year,Yes,37159,152,172,0
696e85197c417649c9c8ad52,Male,60,1,33,1,1-2 Year,No,2630,26,66,0
696e85197c417649c9c8ed9b,Male,58,1,20,0,> 2 Years,Yes,2630,26,18,1
696e85197c417649c9c8cd3f,Male,65,1,50,0,1-2 Year,Yes,48312,69,105,1
696e85197c417649c9c89bdf,Female,23,1,41,0,< 1 Year,Yes,41252,124,27,0
696e85197c417649c9c8c295,Female,46,1,46,1,1-2 Year,No,45656,124,222,0
696e85197c417649c9c888cc,Male,24,1,33,1,< 1 Year,No,32824,152,167,0
696e85197c417649c9c8b911,Male,23,1,37,1,< 1 Year,No,2630,152,166,0
696e85197c417649c9c8debd,Male,38,1,28,0,> 2 Years,Yes,29318,26,63,0
696e85197c417649c9c8c9e5,Female,51,1,28,0,1-2 Year,Yes,38516,122,243,0
696e85197c417649c9c8cfc4,Male,49,1,50,0,1-2 Year,Yes,37620,124,55,0
696e85197c417649c9c8fb66,Male,27,1,21,1,< 1 Year,No,28440,152,239,0
696e85197c417649c9c875ea,Male,41,1,36,0,1-2 Year,Yes,32884,154,84,0
696e85197c417649c9c8d8a8,Male,35,1,28,1,1-2 Year,No,48165,152,249,0
696e85197c417649c9c8a914,Male,25,1,14,1,< 1 Year,No,15206,152,44,0
696e85197c417649c9c8c80e,Male,20,1,36,0,< 1 Year,No,29748,160,67,0
696e85197c417649c9c8c4b0,Female,22,1,33,1,< 1 Year,No,34141,152,293,0
696e85197c417649c9c8718c,Female,22,1,25,1,< 1 Year,No,26028,152,78,0
696e85197c417649c9c8efb8,Female,80,1,28,0,1-2 Year,Yes,81474,154,127,1
696e85197c417649c9c8d0a0,Male,43,1,18,0,1-2 Year,No,28617,124,177,0
696e85197c417649c9c87074,Male,29,1,15,1,< 1 Year,No,24060,152,150,0
696e85197c417649c9c8e3af,Male,49,1,48,0,1-2 Year,Yes,2630,154,95,1
696e85197c417649c9c8af82,Female,39,1,15,0,1-2 Year,No,28346,124,84,0
696e85197c417649c9c8cb92,Male,51,1,28,0,1-2 Year,Yes,2630,26,138,0
696e85197c417649c9c86c2d,Female,48,1,28,0,1-2 Year,Yes,35427,26,187,1
696e85197c417649c9c8a0c1,Male,23,1,27,0,< 1 Year,No,24427,152,10,0
696e85197c417649c9c8f4d6,Female,23,1,12,1,< 1 Year,No,28627,152,43,0
696e85197c417649c9c88c38,Male,26,1,35,1,< 1 Year,No,21343,152,163,0
696e85197c417649c9c89246,Male,23,1,11,1,< 1 Year,No,29959,152,170,0
696e85197c417649c9c8f2a7,Male,37,1,9,0,1-2 Year,Yes,28786,152,175,1
696e85197c417649c9c8ff28,Female,30,1,18,1,< 1 Year,No,24558,152,231,0
696e85197c417649c9c8c298,Male,24,1,8,0,< 1 Year,Yes,38599,26,254,0
696e85197c417649c9c8ce09,Female,39,1,28,1,1-2 Year,No,43084,124,65,0
696e85197c417649c9c87934,Male,45,1,31,0,> 2 Years,Yes,2630,26,191,0
696e85197c417649c9c87b5c,Female,23,1,27,1,< 1 Year,No,25449,152,141,0
696e85197c417649c9c8ce10,Male,29,1,28,0,< 1 Year,Yes,37619,152,106,0
696e85197c417649c9c86a4f,Female,48,1,28,0,1-2 Year,Yes,37158,124,37,0
696e85197c417649c9c88e3e,Female,24,1,8,1,< 1 Year,No,36397,152,40,0
696e85197c417649c9c8af75,Male,47,1,6,0,> 2 Years,Yes,29464,157,212,0
696e85197c417649c9c87128,Female,27,1,21,1,< 1 Year,No,33517,152,285,0
696e85197c417649c9c8b544,Female,38,1,45,1,1-2 Year,No,2630,26,184,0
696e85197c417649c9c86d70,Male,54,1,28,0,> 2 Years,Yes,31765,26,74,1
696e85197c417649c9c89e28,Female,48,1,28,0,> 2 Years,Yes,49926,26,182,0
696e85197c417649c9c86f3a,Male,24,1,46,0,< 1 Year,Yes,39722,160,276,0
696e85197c417649c9c8d433,Female,23,1,17,1,< 1 Year,No,168597,160,27,0
696e85197c417649c9c8f7d5,Male,28,1,11,1,< 1 Year,No,33009,152,170,0
696e85197c417649c9c8f7d4,Male,54,1,48,1,1-2 Year,No,2630,26,238,0
696e85197c417649c9c896c9,Male,47,1,43,1,1-2 Year,Yes,32359,26,147,0
696e85197c417649c9c8aaba,Female,41,1,10,0,1-2 Year,Yes,39570,122,160,1
696e85197c417649c9c86686,Female,23,1,11,1,< 1 Year,No,31365,152,75,0
696e85197c417649c9c874e3,Male,34,1,28,1,1-2 Year,No,26399,152,113,0
696e85197c417649c9c8aa47,Male,52,1,28,0,1-2 Year,Yes,43425,26,216,0
696e85197c417649c9c88849,Male,30,1,33,1,< 1 Year,No,23191,152,164,0
696e85197c417649c9c8ee15,Female,30,1,28,1,< 1 Year,No,51192,152,210,0
696e85197c417649c9c8f7f8,Male,22,1,2,1,< 1 Year,No,31170,152,178,0
696e85197c417649c9c8bd05,Female,35,1,24,0,1-2 Year,Yes,34768,26,293,1
696e85197c417649c9c8917e,Male,47,1,28,0,> 2 Years,Yes,47506,124,148,1
696e85197c417649c9c86dec,Female,26,1,6,1,< 1 Year,No,32334,152,274,0
696e85197c417649c9c8666d,Female,61,1,28,0,> 2 Years,Yes,37107,4,239,0
696e85197c417649c9c8f848,Male,23,1,15,0,< 1 Year,No,30273,152,24,0
696e85197c417649c9c873e6,Female,26,1,50,1,1-2 Year,No,32806,157,214,0
696e85197c417649c9c8f690,Male,23,1,2,1,< 1 Year,No,38102,152,223,0
696e85197c417649c9c8fe76,Male,65,1,28,0,1-2 Year,Yes,2630,26,122,0
696e85197c417649c9c89fb2,Male,25,1,32,0,< 1 Year,Yes,2630,152,65,0
696e85197c417649c9c860eb,Female,21,1,7,1,< 1 Year,No,48103,160,135,0
696e85197c417649c9c866f3,Female,23,1,28,1,< 1 Year,Yes,36380,152,165,0
696e85197c417649c9c87fc7,Male,45,1,24,0,1-2 Year,Yes,2630,124,89,1
696e85197c417649c9c8a9fb,Female,30,1,46,0,< 1 Year,Yes,2630,160,142,0
696e85197c417649c9c89ba8,Male,51,1,28,0,1-2 Year,Yes,45601,26,116,1
696e85197c417649c9c8e9cf,Male,23,1,30,1,< 1 Year,No,26652,152,293,0
696e85197c417649c9c8c36c,Female,22,1,30,1,< 1 Year,No,26239,152,219,0
696e85197c417649c9c8950e,Male,40,1,28,0,1-2 Year,Yes,42462,124,53,0
696e85197c417649c9c8b87e,Male,23,1,41,0,1-2 Year,No,29189,156,184,0
696e85197c417649c9c8b621,Female,28,1,35,0,< 1 Year,Yes,37086,152,56,0
696e85197c417649c9c9009d,Male,47,1,46,0,1-2 Year,Yes,27698,124,293,0
