_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
696e85197c417649c9c85ec3,Female,25,1,28,1,< 1 Year,No,76251,152,107,0
696e85197c417649c9c85ec4,Male,45,1,8,0,1-2 Year,Yes,42297,124,264,0
696e85197c417649c9c85ec5,Male,72,1,41,1,1-2 Year,No,32210,152,233,0
696e85197c417649c9c85ec6,Male,30,1,30,0,< 1 Year,Yes,24550,124,45,0
696e85197c417649c9c85ec7,Female,54,1,28,0,1-2 Year,No,38560,122,184,0
696e85197c417649c9c85ec8,Male,27,1,41,0,< 1 Year,No,21078,152,251,0
696e85197c417649c9c85ec9,Female,38,1,35,1,1-2 Year,No,2630,152,153,0
696e85197c417649c9c85eca,Female,26,1,30,1,< 1 Year,No,31136,152,186,0
696e85197c417649c9c85ecb,Male,56,1,28,0,1-2 Year,Yes,34617,124,71,0
696e85197c417649c9c85ecc,Female,29,1,15,1,< 1 Year,No,32923,152,34,0
696e85197c417649c9c85ecd,Male,51,1,26,1,1-2 Year,No,33761,22,83,0
696e85197c417649c9c85ece,Female,25,1,15,0,< 1 Year,No,38667,152,12,0
696e85197c417649c9c85ecf,Male,48,1,3,0,1-2 Year,No,38233,124,246,0
696e85197c417649c9c85ed0,Female,22,1,50,0,< 1 Year,No,15052,152,141,0
696e85197c417649c9c85ed1,Male,22,1,16,0,< 1 Year,Yes,30673,152,216,0
696e85197c417649c9c85ed2,Female,49,1,3,1,1-2 Year,No,25553,152,130,0
696e85197c417649c9c85ed3,Male,78,1,41,1,1-2 Year,No,49491,26,282,0
696e85197c417649c9c85ed4,Female,44,1,28,0,1-2 Year,Yes,45415,13,73,0
696e85197c417649c9c85ed5,Female,20,1,47,0,< 1 Year,Yes,25380,160,171,0
696e85197c417649c9c85ed6,Male,39,1,28,0,1-2 Year,Yes,57582,26,141,0
696e85197c417649c9c85ed7,Male,54,1,28,0,1-2 Year,Yes,25205,26,283,1
696e85197c417649c9c85ed8,Female,62,1,48,0,1-2 Year,Yes,2630,15,295,0
696e85197c417649c9c85ed9,Male,29,1,3,1,< 1 Year,No,35463,152,165,0
696e85197c417649c9c85eda,Male,49,1,8,0,1-2 Year,Yes,2630,156,30,0
696e85197c417649c9c85edb,Female,20,1,50,0,< 1 Year,Yes,36615,160,218,0
696e85197c417649c9c85edc,Female,62,1,28,0,> 2 Years,Yes,33830,26,130,0
696e85197c417649c9c85edd,Male,58,1,19,1,1-2 Year,No,39661,26,141,0
696e85197c417649c9c85ede,Male,39,1,15,0,1-2 Year,Yes,37849,124,22,0
696e85197c417649c9c85edf,Female,59,1,30,0,1-2 Year,Yes,34426,26,147,0
696e85197c417649c9c85ee0,Male,41,1,28,0,1-2 Year,Yes,42268,154,36,0
696e85197c417649c9c85ee1,Male,60,1,28,0,1-2 Year,Yes,66338,124,73,0
696e85197c417649c9c85ee2,Male,63,1,28,1,1-2 Year,No,61739,124,79,0
696e85197c417649c9c85ee3,Female,50,1,41,0,1-2 Year,Yes,2630,26,81,1
696e85197c417649c9c85ee4,Male,44,1,47,0,1-2 Year,Yes,46481,16,100,0
696e85197c417649c9c85ee5,Female,27,1,11,0,< 1 Year,Yes,34587,26,63,0
696e85197c417649c9c85ee6,Female,23,1,39,1,< 1 Year,No,40372,152,242,0
696e85197c417649c9c85ee7,Male,50,1,28,1,1-2 Year,No,27784,26,277,0
696e85197c417649c9c85ee8,Male,59,1,23,0,1-2 Year,No,27865,124,39,0
696e85197c417649c9c85ee9,Female,59,1,26,1,1-2 Year,No,35649,122,136,0
696e85197c417649c9c85eea,Male,67,1,28,1,1-2 Year,No,31993,122,61,0
696e85197c417649c9c85eeb,Female,27,1,33,1,< 1 Year,No,35512,152,111,0
696e85197c417649c9c85eec,Male,29,1,28,0,1-2 Year,Yes,42567,26,167,1
696e85197c417649c9c85eed,Male,77,1,37,1,1-2 Year,No,40651,124,183,0
696e85197c417649c9c85eee,Male,54,1,26,0,1-2 Year,Yes,35493,22,74,0
696e85197c417649c9c85eef,Female,28,1,28,1,< 1 Year,No,38529,152,235,0
696e85197c417649c9c85ef0,Female,39,1,8,1,1-2 Year,No,34735,152,131,0
696e85197c417649c9c85ef1,Female,39,1,5,0,1-2 Year,Yes,31760,26,141,0
696e85197c417649c9c85ef2,Male,69,1,28,0,1-2 Year,Yes,29802,122,158,0
696e85197c417649c9c85ef3,Female,21,1,17,0,< 1 Year,Yes,27756,160,243,0
696e85197c417649c9c85ef4,Female,54,1,47,0,> 2 Years,Yes,32873,26,248,0
696e85197c417649c9c85ef5,Male,25,1,23,0,< 1 Year,Yes,23537,152,58,0
696e85197c417649c9c85ef6,Female,23,1,35,1,< 1 Year,No,27606,160,114,0
696e85197c417649c9c85ef7,Female,20,1,36,0,< 1 Year,Yes,46275,160,281,1
696e85197c417649c9c85ef8,Female,25,1,50,1,< 1 Year,No,31556,152,62,0
696e85197c417649c9c85ef9,Female,26,1,30,1,< 1 Year,No,31791,152,189,0
696e85197c417649c9c85efa,Male,77,1,28,0,1-2 Year,Yes,36099,124,139,0
696e85197c417649c9c85efb,Female,28,1,41,0,1-2 Year,No,2630,156,138,0
696e85197c417649c9c85efc,Female,23,1,15,0,< 1 Year,Yes,41641,152,209,0
696e85197c417649c9c85efd,Female,23,1,30,0,< 1 Year,No,26689,152,254,0
696e85197c417649c9c85efe,Male,50,1,28,0,1-2 Year,Yes,46995,52,291,0
696e85197c417649c9c85eff,Female,62,1,28,0,> 2 Years,Yes,41892,155,114,0
696e85197c417649c9c85f00,Female,21,1,2,0,< 1 Year,Yes,34274,152,79,0
696e85197c417649c9c85f01,Female,24,1,7,1,< 1 Year,Yes,2630,160,68,0
696e85197c417649c9c85f02,Male,52,1,28,1,1-2 Year,No,36033,26,92,0
696e85197c417649c9c85f03,Male,24,1,3,1,< 1 Year,No,28139,152,52,0
696e85197c417649c9c85f04,Female,20,1,30,0,< 1 Year,Yes,33227,160,78,0
696e85197c417649c9c85f05,Female,22,1,8,1,< 1 Year,No,39816,152,156,0
696e85197c417649c9c85f06,Male,29,1,41,1,< 1 Year,Yes,43046,163,222,0
696e85197c417649c9c85f07,Female,44,1,28,0,1-2 Year,Yes,50521,26,22,1
696e85197c417649c9c85f08,Female,23,1,41,1,< 1 Year,No,36674,152,158,0
696e85197c417649c9c85f09,Male,31,1,29,0,1-2 Year,Yes,28867,124,247,0
696e85197c417649c9c85f0a,Male,72,1,46,1,1-2 Year,Yes,28698,30,216,0
696e85197c417649c9c85f0b,Male,45,1,35,0,1-2 Year,Yes,2630,124,275,0
696e85197c417649c9c85f0c,Male,27,1,8,1,< 1 Year,No,31428,122,77,0
696e85197c417649c9c85f0d,Female,48,1,46,0,> 2 Years,Yes,37379,11,139,0
696e85197c417649c9c85f0e,Female,33,1,30,1,< 1 Year,No,24998,152,181,0
696e85197c417649c9c85f0f,Male,50,1,30,0,1-2 Year,Yes,34271,26,229,1
696e85197c417649c9c85f10,Female,28,1,30,1,< 1 Year,No,32830,152,275,0
696e85197c417649c9c85f11,Female,32,1,46,0,1-2 Year,Yes,34810,26,166,0
696e85197c417649c9c85f12,Male,69,1,46,0,1-2 Year,Yes,2630,11,16,0
696e85197c417649c9c85f13,Female,32,1,27,1,< 1 Year,No,22838,151,295,0
696e85197c417649c9c85f14,Female,23,1,29,1,< 1 Year,No,37983,152,23,0
696e85197c417649c9c85f15,Female,23,1,25,0,< 1 Year,No,2630,152,149,0
696e85197c417649c9c85f16,Male,39,1,3,0,1-2 Year,Yes,37239,26,216,1
696e85197c417649c9c85f17,Female,39,1,28,1,1-2 Year,No,37243,124,31,0
696e85197c417649c9c85f18,Male,37,1,13,0,1-2 Year,Yes,30440,124,293,0
696e85197c417649c9c85f19,Male,34,1,18,0,1-2 Year,Yes,38232,124,156,1
696e85197c417649c9c85f1a,Male,23,1,15,1,< 1 Year,No,25605,160,256,0
696e85197c417649c9c85f1b,Male,49,1,28,0,1-2 Year,Yes,2630,124,88,0
696e85197c417649c9c85f1c,Male,23,1,41,1,< 1 Year,No,33307,152,147,0
696e85197c417649c9c85f1d,Female,22,1,25,0,< 1 Year,Yes,23955,160,22,0
696e85197c417649c9c85f1e,Female,22,1,20,0,< 1 Year,Yes,2630,152,219,0
696e85197c417649c9c85f1f,Female,27,1,41,1,< 1 Year,No,22371,152,50,0
696e85197c417649c9c85f20,Male,50,1,28,0,1-2 Year,Yes,57389,26,155,1
696e85197c417649c9c85f21,Female,27,1,28,1,< 1 Year,No,30005,152,92,0
696e85197c417649c9c85f22,Male,28,1,37,1,< 1 Year,No,32600,152,131,0
696e85197c417649c9c85f23,Female,25,1,49,1,< 1 Year,No,31680,152,66,0
696e85197c417649c9c85f24,Female,27,1,8,1,< 1 Year,No,40651,152,260,0
696e85197c417649c9c85f25,Female,43,1,41,0,1-2 Year,Yes,2630,26,19,1
696e85197c417649c9c85f26,Female,59,1,39,0,1-2 Year,Yes,32775,124,158,0
696e85197c417649c9c85f27,Female,23,1,36,0,< 1 Year,Yes,33638,160,22,0
696e85197c417649c9c85f28,Male,36,1,28,1,1-2 Year,No,2630,26,258,0
696e85197c417649c9c85f29,Male,21,1,29,1,< 1 Year,No,62164,152,116,0
696e85197c417649c9c85f2a,Female,21,1,46,1,< 1 Year,No,27528,160,117,0
696e85197c417649c9c85f2b,Female,47,1,41,1,1-2 Year,No,42080,124,62,0
696e85197c417649c9c85f2c,Male,25,1,28,1,< 1 Year,No,36202,152,193,0
696e85197c417649c9c85f2d,Female,32,1,46,0,1-2 Year,Yes,27320,156,204,0
696e85197c417649c9c85f2e,Male,21,1,3,1,< 1 Year,No,40511,160,212,0
696e85197c417649c9c85f2f,Male,23,1,28,0,< 1 Year,Yes,56589,152,144,0
696e85197c417649c9c85f30,Female,27,1,30,1,< 1 Year,No,33780,152,246,0
696e85197c417649c9c85f31,Male,20,1,39,1,< 1 Year,No,28329,160,78,0
696e85197c417649c9c85f32,Female,38,1,28,0,1-2 Year,Yes,34471,124,234,1
696e85197c417649c9c85f33,Female,22,1,11,1,< 1 Year,No,76651,152,258,0
696e85197c417649c9c85f34,Male,25,1,8,0,< 1 Year,Yes,54385,152,206,0
696e85197c417649c9c85f35,Male,27,1,28,0,< 1 Year,Yes,26732,152,282,0
696e85197c417649c9c85f36,Male,51,1,19,0,1-2 Year,Yes,2630,124,228,0
696e85197c417649c9c85f37,Male,53,1,28,1,1-2 Year,No,40397,122,156,0
696e85197c417649c9c85f38,Female,24,1,22,1,< 1 Year,No,34591,152,125,0
696e85197c417649c9c85f39,Female,49,1,28,0,1-2 Year,Yes,32771,154,29,0
696e85197c417649c9c85f3a,Female,41,1,28,0,1-2 Year,Yes,54740,124,212,1
696e85197c417649c9c85f3b,Male,41,1,35,0,1-2 Year,Yes,25112,154,221,0
696e85197c417649c9c85f3c,Female,23,1,47,0,< 1 Year,Yes,28737,152,18,0
696e85197c417649c9c85f3d,Female,31,1,15,1,< 1 Year,No,25908,152,84,0
696e85197c417649c9c85f3e,Male,20,1,3,1,< 1 Year,No,41914,160,206,0
696e85197c417649c9c85f3f,Male,70,1,25,1,1-2 Year,No,2630,124,230,0
696e85197c417649c9c85f40,Male,78,1,28,1,1-2 Year,No,42462,26,54,0
696e85197c417649c9c85f41,Female,31,1,28,1,1-2 Year,No,29395,26,123,0
696e85197c417649c9c85f42,Female,48,1,36,1,1-2 Year,No,2630,124,189,0
696e85197c417649c9c85f43,Male,25,1,30,1,< 1 Year,No,29396,152,22,0
696e85197c417649c9c85f44,Female,28,1,44,0,1-2 Year,Yes,37570,156,258,1
696e85197c417649c9c85f45,Female,26,1,8,0,< 1 Year,Yes,89282,152,101,0
696e85197c417649c9c85f46,Female,60,1,28,1,1-2 Year,No,30386,26,114,0
696e85197c417649c9c85f47,Female,28,1,8,1,< 1 Year,No,31454,152,86,0
696e85197c417649c9c85f48,Male,23,1,36,1,< 1 Year,No,52462,152,243,0
696e85197c417649c9c85f49,Male,22,1,36,1,< 1 Year,No,36352,152,13,0
696e85197c417649c9c85f4a,Female,50,1,28,0,1-2 Year,Yes,36282,26,237,0
696e85197c417649c9c85f4b,Female,33,1,36,1,< 1 Year,No,40899,152,85,0
696e85197c417649c9c85f4c,Male,24,1,35,1,< 1 Year,No,23540,152,98,0
696e85197c417649c9c85f4d,Female,22,1,36,1,< 1 Year,No,34527,152,67,0
696e85197c417649c9c85f4e,Male,25,1,28,1,< 1 Year,No,101021,152,49,0
696e85197c417649c9c85f4f,Male,60,1,45,0,1-2 Year,No,42888,124,229,0
696e85197c417649c9c85f50,Male,46,1,28,0,1-2 Year,Yes,60478,26,128,1
696e85197c417649c9c85f51,Female,45,1,46,0,1-2 Year,Yes,22689,26,95,0
696e85197c417649c9c85f52,Male,30,1,28,1,1-2 Year,No,40167,125,264,0
696e85197c417649c9c85f53,Male,52,1,0,0,1-2 Year,Yes,2630,124,89,0
696e85197c417649c9c85f54,Male,47,1,15,1,1-2 Year,No,29306,14,99,0
696e85197c417649c9c85f55,Male,59,1,41,1,1-2 Year,No,28821,26,29,0
696e85197c417649c9c85f56,Female,51,1,28,0,1-2 Year,Yes,57008,26,208,0
696e85197c417649c9c85f57,Male,52,1,0,1,1-2 Year,No,2630,26,134,0
696e85197c417649c9c85f58,Male,48,1,8,0,> 2 Years,Yes,44021,124,135,0
696e85197c417649c9c85f59,Male,42,1,37,0,1-2 Year,Yes,36532,124,268,0
696e85197c417649c9c85f5a,Female,45,1,28,0,1-2 Year,Yes,25604,26,85,0
696e85197c417649c9c85f5b,Female,27,1,11,1,1-2 Year,No,26756,124,254,0
696e85197c417649c9c85f5c,Female,28,1,8,1,< 1 Year,No,37731,152,30,0
696e85197c417649c9c85f5d,Female,24,1,16,1,< 1 Year,No,28190,152,284,0
696e85197c417649c9c85f5e,Male,32,1,46,1,< 1 Year,No,23847,152,183,0
696e85197c417649c9c85f5f,Male,21,1,47,0,< 1 Year,No,37028,160,119,0
696e85197c417649c9c85f60,Male,39,1,28,1,1-2 Year,No,29468,26,166,0
696e85197c417649c9c85f61,Male,55,1,30,1,1-2 Year,No,29215,26,226,0
696e85197c417649c9c85f62,Female,56,1,15,0,1-2 Year,No,29132,154,229,0
696e85197c417649c9c85f63,Male,42,1,3,0,1-2 Year,Yes,32293,124,105,1
696e85197c417649c9c85f64,Female,26,1,26,1,< 1 Year,No,2630,152,142,0
696e85197c417649c9c85f65,Female,42,1,28,0,1-2 Year,Yes,40613,124,242,0
696e85197c417649c9c85f66,Male,55,1,28,0,1-2 Year,Yes,49470,124,203,0
696e85197c417649c9c85f67,Female,41,1,28,0,1-2 Year,Yes,22561,124,207,1
696e85197c417649c9c85f68,Male,22,1,11,1,< 1 Year,No,21126,152,272,0
696e85197c417649c9c85f69,Male,42,1,8,0,1-2 Year,No,24224,154,66,0
696e85197c417649c9c85f6a,Female,30,1,28,0,< 1 Year,Yes,39104,122,263,1
696e85197c417649c9c85f6b,Male,21,1,30,0,< 1 Year,Yes,26720,160,64,0
696e85197c417649c9c85f6c,Female,23,1,46,1,< 1 Year,No,18682,152,57,0
696e85197c417649c9c85f6d,Female,21,1,6,0,< 1 Year,Yes,19196,152,40,0
696e85197c417649c9c85f6e,Male,24,1,6,1,< 1 Year,No,18576,151,245,0
696e85197c417649c9c85f6f,Male,26,1,37,0,< 1 Year,Yes,57159,160,163,0
696e85197c417649c9c85f70,Female,48,1,28,1,1-2 Year,No,35945,124,24,0
696e85197c417649c9c85f71,Male,45,1,28,0,1-2 Year,Yes,33205,26,243,0
696e85197c417649c9c85f72,Male,44,1,28,0,> 2 Years,Yes,42754,124,23,1
696e85197c417649c9c85f73,Male,42,1,45,0,1-2 Year,No,28759,25,102,0
696e85197c417649c9c85f74,Male,44,1,2,0,1-2 Year,No,34618,26,265,0
696e85197c417649c9c85f75,Female,25,1,9,0,< 1 Year,No,34280,160,202,0
696e85197c417649c9c85f76,Female,60,1,28,0,> 2 Years,Yes,65472,26,36,0
696e85197c417649c9c85f77,Female,21,1,46,0,< 1 Year,Yes,33245,152,259,0
696e85197c417649c9c85f78,Male,22,1,15,0,< 1 Year,Yes,32252,160,100,0
696e85197c417649c9c85f79,Male,23,1,41,1,< 1 Year,No,26285,152,91,0
696e85197c417649c9c85f7a,Female,44,1,28,1,1-2 Year,No,2630,124,114,0
696e85197c417649c9c85f7b,Male,40,1,20,0,1-2 Year,Yes,2630,26,204,0
696e85197c417649c9c85f7c,Male,21,1,27,1,< 1 Year,No,45006,160,106,0
696e85197c417649c9c85f7d,Female,61,1,28,0,> 2 Years,Yes,2630,157,190,1
696e85197c417649c9c85f7e,Male,75,1,28,0,> 2 Years,Yes,40765,124,162,0
696e85197c417649c9c85f7f,Female,53,1,28,1,1-2 Year,No,44313,61,33,0
696e85197c417649c9c85f80,Male,37,1,8,1,1-2 Year,No,29099,152,194,0
696e85197c417649c9c85f81,Male,29,1,28,1,< 1 Year,No,44742,152,85,0
696e85197c417649c9c85f82,Male,32,1,50,0,< 1 Year,No,2630,1,287,0
696e85197c417649c9c85f83,Female,64,1,28,1,1-2 Year,Yes,41697,26,287,0
696e85197c417649c9c85f84,Male,42,1,31,0,1-2 Year,Yes,2630,124,181,0
696e85197c417649c9c85f85,Male,24,1,47,0,< 1 Year,Yes,36414,124,292,0
696e85197c417649c9c85f86,Male,53,1,0,0,1-2 Year,Yes,2630,26,69,0
696e85197c417649c9c85f87,Male,62,1,15,0,1-2 Year,No,44679,86,239,0
696e85197c417649c9c85f88,Male,25,1,46,1,< 1 Year,No,39914,152,235,0
696e85197c417649c9c85f89,Male,23,1,39,0,< 1 Year,Yes,29575,152,281,1
696e85197c417649c9c85f8a,Female,48,1,33,0,1-2 Year,Yes,44724,154,132,0
696e85197c417649c9c85f8b,Male,28,1,15,1,< 1 Year,No,38339,152,245,0
696e85197c417649c9c85f8c,Male,33,1,3,1,1-2 Year,No,27609,152,255,0
696e85197c417649c9c85f8d,Female,63,1,28,0,> 2 Years,Yes,31004,26,281,0
696e85197c417649c9c85f8e,Male,22,1,46,1,< 1 Year,No,30745,152,147,0
696e85197c417649c9c85f8f,Male,27,1,3,1,< 1 Year,No,27181,152,125,0
696e85197c417649c9c85f90,Female,36,1,28,0,1-2 Year,Yes,40431,124,230,0
696e85197c417649c9c85f91,Male,49,1,28,0,1-2 Year,Yes,45558,26,49,0
696e85197c417649c9c85f92,Female,39,1,46,0,1-2 Year,No,35145,26,116,0
696e85197c417649c9c85f93,Female,21,1,11,0,< 1 Year,Yes,35555,152,242,1
696e85197c417649c9c85f94,Female,57,1,46,0,1-2 Year,Yes,30777,26,158,0
696e85197c417649c9c85f95,Female,43,1,28,0,1-2 Year,Yes,29578,31,203,1
696e85197c417649c9c85f96,Female,25,1,27,0,< 1 Year,No,2630,152,167,0
696e85197c417649c9c85f97,Male,41,1,11,1,1-2 Year,No,35614,26,152,0
696e85197c417649c9c85f98,Male,33,1,31,1,< 1 Year,No,2630,152,259,0
696e85197c417649c9c85f99,Male,23,1,12,1,< 1 Year,No,24886,26,111,0
696e85197c417649c9c85f9a,Female,20,1,34,0,< 1 Year,Yes,33247,160,281,0
696e85197c417649c9c85f9b,Male,36,1,28,1,1-2 Year,No,47682,124,121,0
696e85197c417649c9c85f9c,Male,21,1,13,1,< 1 Year,No,37710,152,30,0
696e85197c417649c9c85f9d,Female,57,1,28,0,> 2 Years,Yes,2630,26,71,0
696e85197c417649c9c85f9e,Male,25,1,28,1,< 1 Year,No,43516,152,150,0
696e85197c417649c9c85f9f,Female,24,1,46,0,< 1 Year,Yes,27141,152,246,0
696e85197c417649c9c85fa0,Male,67,1,28,1,1-2 Year,No,31011,122,63,0
696e85197c417649c9c85fa1,Male,24,1,13,1,< 1 Year,No,44603,152,207,0
696e85197c417649c9c85fa2,Male,54,1,28,0,1-2 Year,Yes,34367,124,237,1
696e85197c417649c9c85fa3,Female,22,1,12,1,< 1 Year,No,29823,152,128,0
696e85197c417649c9c85fa4,Male,45,1,30,1,1-2 Year,No,2630,26,121,0
696e85197c417649c9c85fa5,Male,22,1,36,1,< 1 Year,No,2630,152,60,0
696e85197c417649c9c85fa6,Male,24,1,28,0,< 1 Year,Yes,21583,152,143,0
696e85197c417649c9c85fa7,Female,22,1,11,1,< 1 Year,No,32234,152,117,0
696e85197c417649c9c85fa8,Male,48,1,28,0,1-2 Year,Yes,42028,26,77,0
696e85197c417649c9c85fa9,Female,28,1,21,1,< 1 Year,No,26106,152,95,0
696e85197c417649c9c85faa,Female,27,1,50,0,< 1 Year,Yes,2630,160,83,0
696e85197c417649c9c85fab,Male,49,1,46,1,1-2 Year,No,2630,30,198,0
696e85197c417649c9c85fac,Male,62,1,8,0,1-2 Year,Yes,47272,26,194,0
696e85197c417649c9c85fad,Male,45,1,28,0,1-2 Year,Yes,42704,26,116,0
696e85197c417649c9c85fae,Female,60,1,6,0,1-2 Year,Yes,2630,157,143,0
696e85197c417649c9c85faf,Female,20,1,17,0,1-2 Year,No,2630,156,181,0
696e85197c417649c9c85fb0,Female,38,1,10,0,1-2 Year,Yes,37039,124,103,0
696e85197c417649c9c85fb1,Female,52,1,31,0,1-2 Year,Yes,2630,26,127,0
696e85197c417649c9c85fb2,Female,36,1,15,0,1-2 Year,Yes,2630,26,69,1
696e85197c417649c9c85fb3,Male,55,1,28,0,> 2 Years,Yes,41246,26,285,0
696e85197c417649c9c85fb4,Female,20,1,35,0,< 1 Year,Yes,34281,160,214,0
696e85197c417649c9c85fb5,Male,25,1,28,1,< 1 Year,No,47031,26,151,0
696e85197c417649c9c85fb6,Male,25,1,39,0,< 1 Year,No,2630,152,217,0
696e85197c417649c9c85fb7,Female,54,1,41,0,1-2 Year,Yes,53581,124,199,1
696e85197c417649c9c85fb8,Female,21,1,14,1,< 1 Year,No,36712,152,56,0
696e85197c417649c9c85fb9,Male,40,1,48,0,> 2 Years,Yes,2630,26,86,0
696e85197c417649c9c85fba,Male,36,1,28,0,1-2 Year,Yes,34165,124,143,0
696e85197c417649c9c85fbb,Male,42,1,15,0,1-2 Year,Yes,28883,26,66,0
696e85197c417649c9c85fbc,Male,24,1,10,1,< 1 Year,No,35443,152,45,0
696e85197c417649c9c85fbd,Male,39,1,28,0,1-2 Year,Yes,32807,157,186,0
696e85197c417649c9c85fbe,Male,26,1,10,0,< 1 Year,Yes,24115,152,69,0
696e85197c417649c9c85fbf,Male,64,1,8,0,1-2 Year,Yes,2630,124,293,0
696e85197c417649c9c85fc0,Female,25,1,47,1,< 1 Year,No,2630,160,299,0
696e85197c417649c9c85fc1,Female,22,1,13,1,< 1 Year,No,37093,152,66,0
696e85197c417649c9c85fc2,Female,43,1,3,0,1-2 Year,Yes,31020,26,59,1
696e85197c417649c9c85fc3,Female,28,1,6,1,< 1 Year,No,18683,152,215,0
696e85197c417649c9c85fc4,Male,22,1,13,1,< 1 Year,No,33413,152,104,0
696e85197c417649c9c85fc5,Female,26,1,16,0,< 1 Year,Yes,32232,152,238,0
696e85197c417649c9c85fc6,Female,22,1,46,0,< 1 Year,Yes,31180,152,120,0
696e85197c417649c9c85fc7,Male,60,1,8,0,1-2 Year,Yes,2630,124,21,0
696e85197c417649c9c85fc8,Female,49,1,31,0,1-2 Year,Yes,2630,124,32,1
696e85197c417649c9c85fc9,Male,22,1,21,1,< 1 Year,No,30893,152,29,0
696e85197c417649c9c85fca,Male,21,1,29,1,< 1 Year,No,43798,152,258,0
696e85197c417649c9c85fcb,Male,67,1,28,0,1-2 Year,Yes,32653,124,171,0
696e85197c417649c9c85fcc,Female,35,1,28,0,1-2 Year,Yes,41662,150,223,0
696e85197c417649c9c85fcd,Female,24,1,33,1,< 1 Year,No,20513,152,270,0
696e85197c417649c9c85fce,Male,24,1,11,1,< 1 Year,No,27771,152,233,0
696e85197c417649c9c85fcf,Male,24,1,15,1,< 1 Year,No,23267,152,143,0
696e85197c417649c9c85fd0,Female,28,1,41,1,< 1 Year,No,37948,152,211,0
696e85197c417649c9c85fd1,Female,24,1,30,1,< 1 Year,No,24414,152,149,0
696e85197c417649c9c85fd2,Male,71,1,28,0,1-2 Year,Yes,42881,124,105,0
696e85197c417649c9c85fd3,Male,26,1,35,1,< 1 Year,No,51047,152,165,0
